reactKey,timeStr,type,time,overloadTime,eventId,player,homeScore,awayScore,profileUrl,overloadTimeStr,isHome,ownGoal,goalDescription,goalDescriptionKey,suffix,suffixKey,isPenaltyShootoutEvent,nameStr,firstName,lastName,fullName,playerId,newScore,penShootoutScore,shotmapEvent,assistStr,assistProfileUrl,goal_scorer,matchRound,AwayTeamId
1299841981Goal1246270undefinedfalse,81,Goal,81,,12998419,"{'id': 1246270, 'name': 'Isaac Price', 'profileUrl': '/players/1246270/isaac-price'}",1,2,/players/1246270/isaac-price,False,False,,,,,,False,Isaac Price,Isaac,Price,Isaac Price,1246270,"[1, 3]",,"{'id': 2835447451, 'eventType': 'Goal', 'teamId': 8659, 'playerId': 1246270, 'playerName': 'Isaac Price', 'x': 100.9224137934, 'y': 34.38125, 'min': 81, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.6275, 'goalCrossedZ': 1.8299999910000002, 'expectedGoals': 0.609070897102356, 'expectedGoalsOnTarget': 0.9691308736801147, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.3630952380952386, 'y': 0.48412698174603175, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 254472, 'firstName': 'Isaac', 'lastName': 'Price', 'fullName': 'Isaac Price', 'teamColor': '#002F68'}",assist by Michael Johnston,/players/766622/michael-johnston,766622.0,assist_by,Michael Johnston,Price,2,8659
1299834374Goal287892undefinedfalse,74,Goal,74,,12998343,"{'id': 287892, 'name': 'Jed Wallace', 'profileUrl': '/players/287892/jed-wallace'}",1,1,/players/287892/jed-wallace,False,False,,,,,,False,Jed Wallace,Jed,Wallace,Jed Wallace,287892,"[1, 2]",,"{'id': 2835441283, 'eventType': 'Goal', 'teamId': 8659, 'playerId': 287892, 'playerName': 'Jed Wallace', 'x': 96.3157894727, 'y': 46.0326114612, 'min': 74, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.745000000000005, 'goalCrossedZ': 0.3659999982, 'expectedGoals': 0.07282920926809311, 'expectedGoalsOnTarget': 0.22128069400787354, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.2738095238095226, 'y': 0.09682539634920634, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 254472, 'firstName': 'Jed', 'lastName': 'Wallace', 'fullName': 'Jed Wallace', 'teamColor': '#002F68'}",assist by Michael Johnston,/players/766622/michael-johnston,766622.0,assist_by,Michael Johnston,Wallace,2,8659
1300108790Goal1113816undefinedfalse,90,Goal,90,,13001087,"{'id': 1113816, 'name': 'Jay Stansfield', 'profileUrl': '/players/1113816/jay-stansfield'}",1,0,/players/1113816/jay-stansfield,False,False,,Penalty,penalty,Pen,penalties_short,False,Jay Stansfield,Jay,Stansfield,Jay Stansfield,1113816,"[1, 1]",,"{'id': 2835647461, 'eventType': 'Goal', 'teamId': 8658, 'playerId': 1113816, 'playerName': 'Jay Stansfield', 'x': 94, 'y': 34, 'min': 90, 'minAdded': 0, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.05, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.7884, 'expectedGoalsOnTarget': 0.7866544127464294, 'shotType': 'RightFoot', 'situation': 'Penalty', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.19312169312169392, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 861001, 'firstName': 'Jay', 'lastName': 'Stansfield', 'fullName': 'Jay Stansfield', 'teamColor': '#0032A0'}",,,Stansfield,2,8658,,,
1300126690Goal768635undefinedfalse,90 + 8,Goal,90,8,13001266,"{'id': 768635, 'name': 'Lyndon Dykes', 'profileUrl': '/players/768635/lyndon-dykes'}",1,1,/players/768635/lyndon-dykes,+8,False,,,,,,False,Lyndon Dykes,Lyndon,Dykes,Lyndon Dykes,768635,"[1, 2]",,"{'id': 2835657871, 'eventType': 'Goal', 'teamId': 8658, 'playerId': 768635, 'playerName': 'Lyndon Dykes', 'x': 101.206896552, 'y': 31.254999999999995, 'min': 90, 'minAdded': 8, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.97375, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.7295304536819458, 'expectedGoalsOnTarget': 0.9868487119674683, 'shotType': 'LeftFoot', 'situation': 'FastBreak', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.21329365079365015, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 861001, 'firstName': 'Lyndon', 'lastName': 'Dykes', 'fullName': 'Lyndon Dykes', 'teamColor': '#0032A0'}",assist by Demarai Gray,/players/492586/demarai-gray,Dykes,2,8658,492586.0,assist_by,Demarai Gray
1299979249Goal982394undefinedfalse,49,Goal,49,,12999792,"{'id': 982394, 'name': 'Hayden Hackney', 'profileUrl': '/players/982394/hayden-hackney'}",0,0,/players/982394/hayden-hackney,False,False,,,,,,False,Hayden Hackney,Hayden,Hackney,Hayden Hackney,982394,"[0, 1]",,"{'id': 2835577589, 'eventType': 'Goal', 'teamId': 8549, 'playerId': 982394, 'playerName': 'Hayden Hackney', 'x': 93.3, 'y': 30.492499999999996, 'min': 49, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 30.645, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.28907233476638794, 'expectedGoalsOnTarget': 0.7966873049736023, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.8875661375661386, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 887969, 'firstName': 'Hayden', 'lastName': 'Hackney', 'fullName': 'Hayden Hackney', 'teamColor': '#D5002E'}",assist by Morgan Whittaker,/players/1081288/morgan-whittaker,1081288.0,assist_by,Morgan Whittaker,Hackney,2,8549
1300101587Goal789598undefinedfalse,87,Goal,87,,13001015,"{'id': 789598, 'name': 'Alfie Jones', 'profileUrl': '/players/789598/alfie-jones'}",0,1,/players/789598/alfie-jones,False,False,,,,,,False,Alfie Jones,Alfie,Jones,Alfie Jones,789598,"[0, 2]",,"{'id': 2835643931, 'eventType': 'Goal', 'teamId': 8549, 'playerId': 789598, 'playerName': 'Alfie Jones', 'x': 96.50877192889999, 'y': 33.92375, 'min': 87, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.448750000000004, 'goalCrossedZ': 1.7850526228, 'expectedGoals': 0.08013079315423965, 'expectedGoalsOnTarget': 0.45150819420814514, 'shotType': 'RightFoot', 'situation': 'FromCorner', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.6167328042328032, 'y': 0.4722361435978836, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 887969, 'firstName': 'Alfie', 'lastName': 'Jones', 'fullName': 'Alfie Jones', 'teamColor': '#D5002E'}",,,,,,Jones,2,8549
1300125890Goal904710undefinedfalse,90 + 7,Goal,90,7,13001258,"{'id': 904710, 'name': 'Delano Burgzorg', 'profileUrl': '/players/904710/delano-burgzorg'}",0,2,/players/904710/delano-burgzorg,+7,False,,,,,,False,Delano Burgzorg,Delano,Burgzorg,Delano Burgzorg,904710,"[0, 3]",,"{'id': 2835657297, 'eventType': 'Goal', 'teamId': 8549, 'playerId': 904710, 'playerName': 'Delano Burgzorg', 'x': 97.6666666661, 'y': 26.516562500000003, 'min': 90, 'minAdded': 7, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.915000000000006, 'goalCrossedZ': 0.8154736802, 'expectedGoals': 0.14629240334033966, 'expectedGoalsOnTarget': 0.3192116618156433, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.7579365079365064, 'y': 0.2157337778306878, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 887969, 'firstName': 'Delano', 'lastName': 'Burgzorg', 'fullName': 'Delano Burgzorg', 'teamColor': '#D5002E'}",assist by Finn Azaz,/players/883079/finn-azaz,883079.0,assist_by,Finn Azaz,Burgzorg,2,8549
1300020667Goal1677188undefinedfalse,67,Goal,67,,13000206,"{'id': 1677188, 'name': 'Jeremy Monga', 'profileUrl': '/players/1677188/jeremy-monga'}",1,0,/players/1677188/jeremy-monga,False,False,,,,,,False,Jeremy Monga,Jeremy,Monga,Jeremy Monga,1677188,"[1, 1]",,"{'id': 2835606651, 'eventType': 'Goal', 'teamId': 8197, 'playerId': 1677188, 'playerName': 'Jeremy Monga', 'x': 93.3, 'y': 44.5612738809, 'min': 67, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.12625, 'goalCrossedZ': 0.3274736826, 'expectedGoals': 0.05512085184454918, 'expectedGoalsOnTarget': 0.5454802513122559, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.1729497354497358, 'y': 0.08663324936507935, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 617763, 'firstName': 'Jeremy', 'lastName': 'Monga', 'fullName': 'Jeremy Monga', 'teamColor': '#0d47a1'}",assist by Wout Faes,/players/693678/wout-faes,693678,assist_by,Wout Faes,Monga,2,8197
129990871Goal1183512undefinedfalse,1,Goal,1,,12999087,"{'id': 1183512, 'name': 'Million Manhoef', 'profileUrl': '/players/1183512/million-manhoef'}",0,0,/players/1183512/million-manhoef,False,False,,,,,,False,Million Manhoef,Million,Manhoef,Million Manhoef,1183512,"[0, 1]",,"{'id': 2835485595, 'eventType': 'Goal', 'teamId': 10194, 'playerId': 1183512, 'playerName': 'Million Manhoef', 'x': 94.675438595, 'y': 27.278333333000003, 'min': 1, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.636249999999997, 'goalCrossedZ': 0.0385263156, 'expectedGoals': 0.07689245790243149, 'expectedGoalsOnTarget': 0.5580779910087585, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6253306878306886, 'y': 0.010192146984126984, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1420144, 'firstName': 'Million', 'lastName': 'Manhoef', 'fullName': 'Million Manhoef', 'teamColor': '#D7172F'}",assist by Joon-Ho Bae,/players/1386482/joon-ho-bae,1386482,assist_by,Joon-Ho Bae,Manhoef,2,10194
1300033169Goal1183512undefinedfalse,69,Goal,69,,13000331,"{'id': 1183512, 'name': 'Million Manhoef', 'profileUrl': '/players/1183512/million-manhoef'}",0,2,/players/1183512/million-manhoef,False,False,,,,,,False,Million Manhoef,Million,Manhoef,Million Manhoef,1183512,"[0, 3]",,"{'id': 2835613853, 'eventType': 'Goal', 'teamId': 10194, 'playerId': 1183512, 'playerName': 'Million Manhoef', 'x': 99.21052631570001, 'y': 31.559999999999995, 'min': 69, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.026249999999997, 'goalCrossedZ': 1.1365263102, 'expectedGoals': 0.37615054845809937, 'expectedGoalsOnTarget': 0.45675116777420044, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7867063492063497, 'y': 0.30066833603174603, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1420144, 'firstName': 'Million', 'lastName': 'Manhoef', 'fullName': 'Million Manhoef', 'teamColor': '#D7172F'}",assist by Sorba Thomas,/players/812982/sorba-thomas,812982,assist_by,Sorba Thomas,Manhoef,2,10194
1299975646Goal1203658undefinedfalse,46,Goal,46,,12999756,"{'id': 1203658, 'name': 'Divin Mubama', 'profileUrl': '/players/1203658/divin-mubama'}",0,1,/players/1203658/divin-mubama,False,False,,,,,,False,Divin Mubama,Divin,Mubama,Divin Mubama,1203658,"[0, 2]",,"{'id': 2835572903, 'eventType': 'Goal', 'teamId': 10194, 'playerId': 1203658, 'playerName': 'Divin Mubama', 'x': 98.6315789471, 'y': 35.60125, 'min': 46, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.38125, 'goalCrossedZ': 2.0739999898, 'expectedGoals': 0.8012778162956238, 'expectedGoalsOnTarget': 0.9943490624427795, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.8991402116402113, 'y': 0.5486772459788359, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1420144, 'firstName': 'Divin', 'lastName': 'Mubama', 'fullName': 'Divin Mubama', 'teamColor': '#D7172F'}",assist by Sorba Thomas,/players/812982/sorba-thomas,812982,assist_by,Sorba Thomas,Mubama,2,10194
1299967645Goal1592161undefinedfalse,45 + 4,Goal,45,4,12999676,"{'id': 1592161, 'name': 'Kieran Morgan', 'profileUrl': '/players/1592161/kieran-morgan'}",2,0,/players/1592161/kieran-morgan,+4,False,,,,,,False,Kieran Morgan,Kieran,Morgan,Kieran Morgan,1592161,"[2, 1]",,"{'id': 2835560633, 'eventType': 'Goal', 'teamId': 10172, 'playerId': 1592161, 'playerName': 'Kieran Morgan', 'x': 86.13823529359999, 'y': 26.169687500000002, 'min': 45, 'minAdded': 4, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.440000000000005, 'goalCrossedZ': 1.5859999922, 'expectedGoals': 0.06904572993516922, 'expectedGoalsOnTarget': 0.2360728234052658, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.3544973544973533, 'y': 0.4195767175132275, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 631757, 'firstName': 'Kieran', 'lastName': 'Morgan', 'fullName': 'Kieran Morgan', 'teamColor': '#0054A4'}",,,Morgan,2,10172
1300633529Goal1453338undefinedfalse,29,Goal,29,,13006335,"{'id': 1453338, 'name': 'Jay Robinson', 'profileUrl': '/players/1453338/jay-robinson'}",1,0,/players/1453338/jay-robinson,False,False,,,,,,False,Jay Robinson,Jay,Robinson,Jay Robinson,1453338,"[1, 1]",,"{'id': 2836203667, 'eventType': 'Goal', 'teamId': 8466, 'playerId': 1453338, 'playerName': 'Jay Robinson', 'x': 100.06896551759999, 'y': 34, 'min': 29, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.99125, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.429108589887619, 'expectedGoalsOnTarget': 0.2775782346725464, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.73776455026455, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 643228, 'firstName': 'Jay', 'lastName': 'Robinson', 'fullName': 'Jay Robinson', 'teamColor': '#d71920'}",assist by Ryan Fraser,/players/230916/ryan-fraser,230916,assist_by,Ryan Fraser,Robinson,2,8466
130073489Goal1417094undefinedfalse,9,Goal,9,,13007348,"{'id': 1417094, 'name': 'Will Lankshear', 'profileUrl': '/players/1417094/will-lankshear'}",1,0,/players/1417094/will-lankshear,False,False,,,,,,False,Will Lankshear,Will,Lankshear,Will Lankshear,1417094,"[1, 1]",,"{'id': 2836302121, 'eventType': 'Goal', 'teamId': 8653, 'playerId': 1417094, 'playerName': 'Will Lankshear', 'x': 95.35087719170001, 'y': 34.38125, 'min': 9, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.026249999999997, 'goalCrossedZ': 0.7319999964, 'expectedGoals': 0.07355229556560516, 'expectedGoalsOnTarget': 0.7502484917640686, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7867063492063497, 'y': 0.19365079269841268, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1077684, 'firstName': 'Will', 'lastName': 'Lankshear', 'fullName': 'Will Lankshear', 'teamColor': '#e89800'}",assist by Tyler Goodrham,/players/1086653/tyler-goodrham,1086653.0,assist_by,Tyler Goodrham,Lankshear,2,8653
1300751126Goal562593undefinedfalse,26,Goal,26,,13007511,"{'id': 562593, 'name': 'Cameron Brannagan', 'profileUrl': '/players/562593/cameron-brannagan'}",2,1,/players/562593/cameron-brannagan,False,False,,,,,,False,Cameron Brannagan,Cameron,Brannagan,Cameron Brannagan,562593,"[2, 2]",,"{'id': 2836315601, 'eventType': 'Goal', 'teamId': 8653, 'playerId': 562593, 'playerName': 'Cameron Brannagan', 'x': 86.13823529359999, 'y': 35.448750000000004, 'min': 26, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.026249999999997, 'goalCrossedZ': 0.8539999958000001, 'expectedGoals': 0.049771688878536224, 'expectedGoalsOnTarget': 0.07375172525644302, 'shotType': 'RightFoot', 'situation': 'IndividualPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7867063492063497, 'y': 0.22592592481481483, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1077684, 'firstName': 'Cameron', 'lastName': 'Brannagan', 'fullName': 'Cameron Brannagan', 'teamColor': '#e89800'}",,,,,,Brannagan,2,8653
1301923135Goal746406undefinedfalse,35,Goal,35,,13019231,"{'id': 746406, 'name': 'Scott Twine', 'profileUrl': '/players/746406/scott-twine'}",0,0,/players/746406/scott-twine,False,False,,,,,,False,Scott Twine,Scott,Twine,Scott Twine,746406,"[0, 1]",,"{'id': 2837899289, 'eventType': 'Goal', 'teamId': 8427, 'playerId': 746406, 'playerName': 'Scott Twine', 'x': 90.8, 'y': 34.533750000000005, 'min': 35, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.178749999999994, 'goalCrossedZ': 0.160526315, 'expectedGoals': 0.21563690900802612, 'expectedGoalsOnTarget': 0.6973792314529419, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7463624338624355, 'y': 0.042467279100529096, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1014602, 'firstName': 'Scott', 'lastName': 'Twine', 'fullName': 'Scott Twine', 'teamColor': '#E01A24'}",assist by Mark Sykes,/players/552569/mark-sykes,552569,assist_by,Mark Sykes,Twine,3,8427
1302222948Goal1265626undefinedfalse,48,Goal,48,,13022229,"{'id': 1265626, 'name': 'Abdul Fatawu', 'profileUrl': '/players/1265626/abdul-fatawu'}",0,0,/players/1265626/abdul-fatawu,False,False,,,,,,False,Abdul Fatawu,Abdul,Fatawu,Abdul Fatawu,1265626,"[0, 1]",,"{'id': 2838157675, 'eventType': 'Goal', 'teamId': 8197, 'playerId': 1265626, 'playerName': 'Abdul Fatawu', 'x': 91.9, 'y': 18.394140129500002, 'min': 48, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.51625, 'goalCrossedZ': 1.7465263072000001, 'expectedGoals': 0.01596558652818203, 'expectedGoalsOnTarget': 0.4090515375137329, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.33432539682539697, 'y': 0.4620439966137566, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 131408, 'firstName': 'Abdul', 'lastName': 'Fatawu', 'fullName': 'Abdul Fatawu', 'teamColor': '#0d47a1'}",assist by Boubakary Soumaré,/players/882401/boubakary-soumare,882401,assist_by,Boubakary Soumaré,Fatawu,3,8197
1302169718Goal611489undefinedfalse,18,Goal,18,,13021697,"{'id': 611489, 'name': 'Ryan Hedges', 'profileUrl': '/players/611489/ryan-hedges'}",0,0,/players/611489/ryan-hedges,False,False,,,,,,False,Ryan Hedges,Ryan,Hedges,Ryan Hedges,611489,"[0, 1]",,"{'id': 2838110809, 'eventType': 'Goal', 'teamId': 8655, 'playerId': 611489, 'playerName': 'Ryan Hedges', 'x': 95.8333333322, 'y': 42.1771875, 'min': 18, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34, 'goalCrossedZ': 0.2439999988, 'expectedGoals': 0.4787346124649048, 'expectedGoalsOnTarget': 0.2825658619403839, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1, 'y': 0.06455026423280423, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1077684, 'firstName': 'Ryan', 'lastName': 'Hedges', 'fullName': 'Ryan Hedges', 'teamColor': '#005E9C'}",assist by Augustus Kargbo,/players/1014981/augustus-kargbo,1014981.0,assist_by,Augustus Kargbo,Hedges,3,8655
1302215647Goal988074undefinedfalse,47,Goal,47,,13022156,"{'id': 988074, 'name': 'Yuki Ohashi', 'profileUrl': '/players/988074/yuki-ohashi'}",0,1,/players/988074/yuki-ohashi,False,False,,,,,,False,Yuki Ohashi,Yuki,Ohashi,Yuki Ohashi,988074,"[0, 2]",,"{'id': 2838153575, 'eventType': 'Goal', 'teamId': 8655, 'playerId': 988074, 'playerName': 'Yuki Ohashi', 'x': 100.9224137934, 'y': 36.2875, 'min': 47, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.636249999999997, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.6361678838729858, 'expectedGoalsOnTarget': 0.9919568300247192, 'shotType': 'OtherBodyParts', 'situation': 'SetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6253306878306886, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1077684, 'firstName': 'Yuki', 'lastName': 'Ohashi', 'fullName': 'Yuki Ohashi', 'teamColor': '#005E9C'}",assist by Ryan Hedges,/players/611489/ryan-hedges,611489.0,assist_by,Ryan Hedges,Ohashi,3,8655
1302221750Goal789593undefinedfalse,50,Goal,50,,13022217,"{'id': 789593, 'name': 'Todd Cantwell', 'profileUrl': '/players/789593/todd-cantwell'}",0,2,/players/789593/todd-cantwell,False,False,,,,,,False,Todd Cantwell,Todd,Cantwell,Todd Cantwell,789593,"[0, 3]",,"{'id': 2838156321, 'eventType': 'Goal', 'teamId': 8655, 'playerId': 789593, 'playerName': 'Todd Cantwell', 'x': 92.3, 'y': 30.95, 'min': 50, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.559999999999995, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.19010338187217712, 'expectedGoalsOnTarget': 0.6509554386138916, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6455026455026467, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1077684, 'firstName': 'Todd', 'lastName': 'Cantwell', 'fullName': 'Todd Cantwell', 'teamColor': '#005E9C'}",,,,,,Cantwell,3,8655
1302183435Goal1327214undefinedfalse,35,Goal,35,,13021834,"{'id': 1327214, 'name': 'Nestory Irankunda', 'profileUrl': '/players/1327214/nestory-irankunda'}",0,0,/players/1327214/nestory-irankunda,False,False,,,,,,False,Nestory Irankunda,Nestory,Irankunda,Nestory Irankunda,1327214,"[0, 1]",,"{'id': 2838125847, 'eventType': 'Goal', 'teamId': 9817, 'playerId': 1327214, 'playerName': 'Nestory Irankunda', 'x': 80.0072815544, 'y': 34.1525, 'min': 35, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.5925, 'goalCrossedZ': 1.7465263072000001, 'expectedGoals': 0.07200480252504349, 'expectedGoalsOnTarget': 0.35189205408096313, 'shotType': 'RightFoot', 'situation': 'FreeKick', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.31415343915343885, 'y': 0.4620439966137566, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 501380, 'firstName': 'Nestory', 'lastName': 'Irankunda', 'fullName': 'Nestory Irankunda', 'teamColor': '#d99f00'}",,,Irankunda,3,9817
1302559890Goal1601917undefinedfalse,90 + 1,Goal,90,1,13025598,"{'id': 1601917, 'name': 'Richard Kone', 'profileUrl': '/players/1601917/richard-kone'}",7,0,/players/1601917/richard-kone,+1,False,,,,,,False,Richard Kone,Richard,Kone,Richard Kone,1601917,"[7, 1]",,"{'id': 2838391511, 'eventType': 'Goal', 'teamId': 10172, 'playerId': 1601917, 'playerName': 'Richard Kone', 'x': 101.3017241382, 'y': 34.7625, 'min': 90, 'minAdded': 1, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.551249999999996, 'goalCrossedZ': 1.0594736790000001, 'expectedGoals': 0.29842790961265564, 'expectedGoalsOnTarget': 0.9393888115882874, 'shotType': 'RightFoot', 'situation': 'SetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.3832671957671967, 'y': 0.28028404206349206, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1187236, 'firstName': 'Richard', 'lastName': 'Kone', 'fullName': 'Richard Kone', 'teamColor': '#0054A4'}",assist by Liam Morrison,/players/1420934/liam-morrison,1420934,assist_by,Liam Morrison,Kone,3,10172
